"sep=,"
Folder Name,Quantity,Trade Quantity,Card Name,Set Code,Set Name,Card Number,Rarity,Condition,Printing,Language,Price Bought,Date Bought,AVG,LOW,TREND
Mostri Effetto ,1,0,Lightpulsar Dragon,SDDC,Dragons Collide Structure Deck,SDDC-EN001,UR,Poor,1st Edition,Italian,0.00,2022-09-23,0.20,0.02,0.34
Mostri Effetto ,1,0,Link Streamer,MP19,2019 Gold Sarcophagus Tin Mega Pack,MP19-EN003,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.05,0.02,0.06
Mostri Effetto ,1,0,Little-Winguard,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.06
Mostri Effetto ,1,0,Lockout Gardna,CIBR,Circuit Break,CIBR-ENSE3,SR,NearMint,,Italian,0.02,2023-12-12,,,
Mostri Effetto ,3,0,Lonefire Blossom,RA01,25Th Anniversary Rarity Collection,RA01-EN002,SR,Mint,1st Edition,Italian,0.05,2023-11-20,0.02,0.02,0.06
Mostri Effetto ,3,0,Lonefire Blossom,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN013,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.02,0.02,0.07
Mostri Effetto ,1,0,Lord of D.,SDK,Starter Deck Kaiba,SDK-041,SR,Excellent,Unlimited,Italian,0.00,2022-09-06,0.79,0.02,0.41
Mostri Effetto ,1,0,Lord of D.,SDK,Starter Deck Kaiba,SDK-041,SR,Poor,Unlimited,Italian,0.00,2022-09-06,0.79,0.02,0.41
Mostri Effetto ,1,0,Lord of D.,SDKS,Structure Deck: Seto Kaiba,SDKS-EN011,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.15,0.02,0.18
Mostri Effetto ,1,0,Loud Cloud the Storm Serpent,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENE06,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.04,0.02,0.10
Mostri Effetto ,1,0,"Lyla, Lightsworn Sorceress",SDLI,Realm Of Light Structure Deck,SDLI-EN008,C,Played,1st Edition,Italian,0.00,2022-09-23,0.10,0.02,0.17
Mostri Effetto ,1,0,Lyrilusc - Beryl Canary,LED8,Legendary Duelists: Synchro Storm,LED8-EN035,R,NearMint,1st Edition,Italian,0.00,2023-09-05,0.17,0.02,0.18
Mostri Effetto ,1,0,Lyrilusc - Turquoise Warbler,LED8,Legendary Duelists: Synchro Storm,LED8-EN044,C,NearMint,1st Edition,Italian,0.00,2023-09-05,0.02,0.02,0.05
Mostri Effetto ,1,0,Machine King Prototype,SOI,Shadow of Infinity,SOI-EN012,C,Excellent,Unlimited,Italian,0.00,2022-09-25,0.11,0.02,0.12
Mostri Effetto ,1,0,Mad Reloader,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENG05,C,Mint,1st Edition,Italian,0.09,2023-12-18,0.04,0.02,0.13
Mostri Effetto ,1,0,Madolche Chickolates,JOTL,Judgment of the Light,JOTL-EN099,C,NearMint,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.12
Mostri Effetto ,1,0,Madolche Cruffssant,ABYR,Abyss Rising,ABYR-EN025,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.02,0.02,0.16
Mostri Effetto ,1,0,Magic Hand,DRLG,Dragons of Legend,DRLG-EN045,SR,Mint,1st Edition,Italian,0.00,2022-09-06,0.10,0.02,0.09
Mostri Effetto ,1,0,Magical King Moonstar,SDCK,Structure Deck: The Crimson King,SDCK-EN015,C,Mint,1st Edition,Italian,0.24,2023-10-07,0.07,0.02,0.02
Mostri Effetto ,1,0,Magical Marionette,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI08,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.50,0.02,0.18
Mostri Effetto ,2,0,Magical Merchant,SP14,Star Pack 2014,SP14-EN040,C,Played,1st Edition,Italian,0.00,2022-09-25,0.21,0.02,0.18
Mostri Effetto ,1,0,Magical Merchant,SP14,Star Pack 2014,SP14-EN040,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.21,0.02,0.18
Mostri Effetto ,1,0,Magical Reflect Slime,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH08,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.13
Mostri Effetto ,1,0,Magician of Faith,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN005,C,Played,1st Edition,Italian,0.00,2022-09-24,0.02,0.02,0.17
Mostri Effetto ,1,0,Magician of Faith,YSD,Starter Deck 2006,YSD-EN012,C,LightPlayed,1st Edition,Italian,0.00,2022-09-24,0.03,0.02,0.15
Mostri Effetto ,1,0,Magician of Faith,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA10,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.09,0.02,0.15
Mostri Effetto ,1,0,Magician of Faith,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF08,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.35,0.04,0.20
Mostri Effetto ,1,0,"Magician's Valkyria",LDK2,Legendary Decks II,LDK2-ENY17,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.19,0.02,0.15
Mostri Effetto ,1,0,"Magician's Valkyria",YSYR,Starter Deck Yugi Reloaded,YSYR-EN023,C,LightPlayed,Unlimited,Italian,0.00,2022-09-25,0.29,0.02,0.32
Mostri Effetto ,1,0,Magna-Slash Dragon,DP07,Duelist Pack - Jesse Anderson,DP07-EN010,C,Poor,1st Edition,Italian,0.00,2022-11-08,0.10,0.02,0.07
Mostri Effetto ,1,0,Magnetic Mosquito,SBC1,Speed Duel: Streets Of Battle City,SBC1-END04,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.02
Mostri Effetto ,1,0,Mahunder,REDU,Return of the Duelist,REDU-EN096,R,Played,Unlimited,Italian,0.00,2022-09-27,0.50,0.02,0.18
Mostri Effetto ,1,0,Maiden of Macabre,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENI07,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.07
Mostri Effetto ,1,0,Maiden of the Aqua,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC07,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.17,0.02,0.18
Mostri Effetto ,1,0,Maiden with Eyes of Blue,LDK2,Legendary Decks II,LDK2-ENK06,UR,NearMint,1st Edition,Italian,0.00,2022-09-06,0.28,0.02,0.26
Mostri Effetto ,1,0,Makyura the Destructor,BP01,Battle Pack: Epic Dawn,BP01-EN180,SFR,Played,Unlimited,Italian,0.00,2022-09-26,0.20,0.15,0.49
Mostri Effetto ,1,0,Malefic Truth Dragon,SP14,Star Pack 2014,SP14-EN044,SFR,NearMint,1st Edition,Italian,0.00,2022-09-27,0.02,0.02,0.27
Mostri Effetto ,1,0,Malefic Truth Dragon,SP14,Star Pack 2014,SP14-EN044,C,LightPlayed,1st Edition,Italian,0.00,2022-11-08,0.21,0.02,0.51
Mostri Effetto ,1,0,Man-Eater Bug,SDY,Starter Deck Yugi,SDY-046,C,Played,Unlimited,Italian,0.00,2022-09-23,0.03,0.02,0.24
Mostri Effetto ,1,0,Marauding Captain,YS13,Super Starter V For Victory,YS13-EN019,C,Good,1st Edition,Italian,0.00,2022-09-25,0.19,0.02,0.11
Mostri Effetto ,1,0,Marauding Captain,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENB02,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.25,0.02,0.13
Mostri Effetto ,1,0,Mare Mare,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN017,SR,NearMint,1st Edition,English,0.00,2022-09-06,0.09,0.02,0.22
Mostri Effetto ,1,0,Marincess Basilalima,ETCO,Eternity Code,ETCO-EN006,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.09,0.02,0.07
Mostri Effetto ,1,0,Marionette Mite,SDZW,Zombie World Structure Deck,SDZW-EN014,C,Good,1st Edition,Italian,0.00,2022-11-08,0.50,0.02,0.20
Mostri Effetto ,1,0,Marshmallon,LDK2,Legendary Decks II,LDK2-ENY20,C,NearMint,Unlimited,Italian,0.00,2022-09-05,0.18,0.02,0.13
Mostri Effetto ,1,0,Mask of Darkness,BP01,Battle Pack: Epic Dawn,BP01-EN172,C,Poor,Unlimited,Italian,0.00,2022-09-23,0.10,0.02,0.35
Mostri Effetto ,1,0,Mask of Darkness,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENF09,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.10,0.02,0.07
Mostri Effetto ,1,0,Masked Dragon,SD1,"Structure Deck Dragon's Roar",SD1-EN009,C,NearMint,1st Edition,Italian,0.00,2022-11-08,0.36,0.02,0.32
Mostri Effetto ,1,0,Master with Eyes of Blue,LDK2,Legendary Decks II,LDK2-ENK08,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.15,0.02,0.12
Mostri Effetto ,2,0,Mecha Phantom Beast Harrliard,JOTL,Judgment of the Light,JOTL-EN025,C,NearMint,1st Edition,Italian,0.00,2022-09-06,0.03,0.02,0.02
Mostri Effetto ,1,0,Mecha Phantom Beast Harrliard,JOTL,Judgment of the Light,JOTL-EN025,C,NearMint,Unlimited,Italian,0.00,2022-09-06,0.03,0.02,0.02
Mostri Effetto ,1,0,Mecha Phantom Beast Sabre Hawk,SHSP,Shadow Specters,SHSP-EN027,C,Mint,1st Edition,Italian,0.33,2023-07-20,0.02,0.02,0.06
Mostri Effetto ,1,0,Mechanical Hound,CRV,Cybernetic Revolution,CRV-EN018,C,Excellent,Unlimited,Italian,0.00,2022-09-27,0.31,0.02,0.11
Mostri Effetto ,1,0,Mechanical Hound,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB06,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.09
Mostri Effetto ,1,0,Medusa Worm,SD7,Structure Deck: Invincible Fortress,SD7-EN014,C,Excellent,1st Edition,Italian,0.00,2022-09-24,0.15,0.02,0.35
Mostri Effetto ,2,0,Medusa Worm,TLM,The Lost Millennium,TLM-EN022,C,Good,1st Edition,English,0.00,2022-09-24,0.24,0.02,0.21
Mostri Effetto ,1,0,Megarock Dragon,SD7,Structure Deck: Invincible Fortress,SD7-EN012,C,NearMint,1st Edition,Italian,0.00,2022-09-24,0.79,0.02,0.32
Mostri Effetto ,1,0,Megarock Dragon,TLM,The Lost Millennium,TLM-EN015,SR,LightPlayed,1st Edition,Italian,0.00,2022-09-24,1.71,0.02,1.88
Mostri Effetto ,1,0,Megarock Dragon,TLM,The Lost Millennium,TLM-EN015,SR,Excellent,1st Edition,English,0.00,2022-09-24,1.71,0.02,1.88
Mostri Effetto ,1,0,"Mei-Kou, Master of Barriers",SBC1,Speed Duel: Streets Of Battle City,SBC1-ENG05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.05
Mostri Effetto ,3,0,Mekk-Knight Blue Sky,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN018,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.02,0.02,0.03
Mostri Effetto ,3,0,Mekk-Knight Purple Nightfall,SDBT,Structure Deck: Beware Of Traptrix,SDBT-EN017,C,Mint,1st Edition,Italian,0.00,2024-02-26,0.15,0.02,0.11
Mostri Effetto ,1,0,Meklord Army of Granel,LED7,Legendary Duelists: Rage Of Ra,LED7-EN048,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.03,0.02,0.11
Mostri Effetto ,1,0,Meklord Army of Skiel,LED7,Legendary Duelists: Rage Of Ra,LED7-EN047,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.04,0.02,0.11
Mostri Effetto ,1,0,Meklord Army of Wisel,LED7,Legendary Duelists: Rage Of Ra,LED7-EN028,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.04,0.02,0.07
Mostri Effetto ,1,0,Meklord Emperor Granel,LED7,Legendary Duelists: Rage Of Ra,LED7-EN024,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.03,0.02,0.10
Mostri Effetto ,1,0,Meklord Emperor Skiel,LED7,Legendary Duelists: Rage Of Ra,LED7-EN025,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.04,0.02,0.09
Mostri Effetto ,1,0,Meklord Emperor Wisel,SP13,Star Pack 2013,SP13-EN047,C,Good,Unlimited,Italian,0.00,2022-09-23,0.10,0.02,0.14
Mostri Effetto ,1,0,Meklord Emperor Wisel,LED7,Legendary Duelists: Rage Of Ra,LED7-EN023,C,NearMint,Unlimited,Italian,0.02,2024-05-12,0.04,0.02,0.12
Mostri Effetto ,1,0,Mid Shield Gardna,TLM,The Lost Millennium,TLM-EN024,R,NearMint,1st Edition,English,0.00,2022-09-23,0.40,0.02,0.22
Mostri Effetto ,1,0,Milus Radiant,MRD,Metal Raiders,MRD-110,R,Good,Unlimited,Italian,0.00,2022-11-08,0.40,0.02,1.22
Mostri Effetto ,1,0,Mimimic,LTGY,Lord of the Tachyon Galaxy,LTGY-EN003,C,Poor,1st Edition,Italian,0.00,2022-09-26,0.04,0.02,0.10
Mostri Effetto ,1,0,Mine Golem,TLM,The Lost Millennium,TLM-EN018,C,Excellent,1st Edition,Italian,0.00,2022-09-24,0.02,0.02,0.15
Mostri Effetto ,1,0,Mine Golem,TLM,The Lost Millennium,TLM-EN018,C,NearMint,1st Edition,English,0.00,2022-09-24,0.02,0.02,0.15
Mostri Effetto ,1,0,Miracle Flipper,LODT,Light of Destruction,LODT-EN003,C,Excellent,1st Edition,Italian,0.00,2022-09-25,0.02,0.02,0.08
Mostri Effetto ,1,0,Mirage Dragon,YSD,Starter Deck 2006,YSD-EN018,C,NearMint,1st Edition,Italian,0.00,2022-11-08,0.05,0.02,0.05
Mostri Effetto ,1,0,Mirage Dragon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENB09,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.11,0.02,0.07
Mostri Effetto ,1,0,Mist Archfiend,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENE10,C,Mint,1st Edition,Italian,0.02,2023-12-18,0.02,0.02,0.04
Mostri Effetto ,1,0,Mist Valley Falcon,BP03,Battle Pack 3: Monster League,BP03-EN074,R,NearMint,1st Edition,Italian,0.00,2022-09-25,0.09,0.02,0.15
Mostri Effetto ,1,0,Mixeroid,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENB13,C,Mint,1st Edition,Italian,0.13,2023-07-13,0.04,0.02,0.13
Mostri Effetto ,2,0,Moai Interceptor Cannons,TLM,The Lost Millennium,TLM-EN014,C,Excellent,1st Edition,English,0.00,2022-09-25,0.35,0.02,0.11
Mostri Effetto ,1,0,Moai Interceptor Cannons,TLM,The Lost Millennium,TLM-EN014,C,Played,1st Edition,Italian,0.00,2022-09-25,0.35,0.02,0.11
Mostri Effetto ,1,0,Moai Interceptor Cannons,TLM,The Lost Millennium,TLM-EN014,C,Poor,1st Edition,Italian,0.00,2022-09-25,0.35,0.02,0.11
Mostri Effetto ,1,0,Moai Interceptor Cannons,SD7,Structure Deck: Invincible Fortress,SD7-EN011,C,Good,1st Edition,Italian,0.00,2022-09-25,0.05,0.02,0.09
Mostri Effetto ,1,0,Mobius the Frost Monarch,SP15,Star Pack 2013 ARC-V,SP15-EN004,C,Poor,1st Edition,Italian,0.00,2022-09-25,0.21,0.04,0.39
Mostri Effetto ,1,0,Mobius the Frost Monarch,BP01,Battle Pack: Epic Dawn,BP01-EN009,R,Poor,Unlimited,Italian,0.00,2022-09-25,0.15,0.08,0.81
Mostri Effetto ,1,0,Mobius the Mega Monarch,SP15,Star Pack 2013 ARC-V,SP15-EN009,SHR,Played,,Italian,0.00,2022-09-25,,,
Mostri Effetto ,1,0,Mobius the Mega Monarch,SP15,Star Pack 2013 ARC-V,SP15-EN009,SHR,Poor,,Italian,0.00,2022-09-25,,,
Mostri Effetto ,1,0,Monk Fighter,TLM,The Lost Millennium,TLM-EN019,C,Excellent,1st Edition,English,0.00,2022-09-24,0.15,0.02,0.06
Mostri Effetto ,1,0,Monk Fighter,TLM,The Lost Millennium,TLM-EN019,C,Played,1st Edition,Italian,0.00,2022-09-24,0.15,0.02,0.06
Mostri Effetto ,1,0,Monk Fighter,TLM,The Lost Millennium,TLM-EN019,C,Excellent,1st Edition,English,0.00,2022-11-08,0.15,0.02,0.06
Mostri Effetto ,2,0,Monk Fighter,TLM,The Lost Millennium,TLM-EN019,C,NearMint,Unlimited,Italian,0.00,2022-11-08,0.15,0.02,0.06
Mostri Effetto ,1,0,Moonlit Papillon,GAOV,Galactic Overlord,GAOV-EN014,C,Played,Unlimited,Italian,0.00,2022-09-25,0.27,0.02,0.10
Mostri Effetto ,1,0,Morphing Jar #2,SP14,Star Pack 2014,SP14-EN039,C,Played,1st Edition,Italian,0.00,2022-09-23,0.10,0.02,0.50
Mostri Effetto ,1,0,Morpho Butterspy,GAOV,Galactic Overlord,GAOV-EN012,C,Played,1st Edition,Italian,0.00,2022-09-25,0.27,0.02,0.08
Mostri Effetto ,1,0,Morphtronic Scannen,POTE,Power Of The Elements,POTE-EN095,C,Mint,1st Edition,Italian,0.50,2023-07-19,0.04,0.02,0.02
Mostri Effetto ,1,0,Morphtronic Telefon,POTE,Power Of The Elements,POTE-EN093,C,Mint,1st Edition,Italian,0.50,2023-07-19,0.03,0.02,0.10
Mostri Effetto ,1,0,Mother Grizzly,SDRE,Realm Of The Sea Emperor Structure Deck,SDRE-EN021,C,Good,1st Edition,Italian,0.00,2022-09-25,0.06,0.02,0.21
Mostri Effetto ,1,0,Mother Grizzly,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENH12,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.14,0.02,0.15
Mostri Effetto ,1,0,Mother Grizzly,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH10,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.08,0.02,0.10
Mostri Effetto ,1,0,Mother Spider Splitter,BLMR,Battles Of Legend: Monstrous Revenge,BLMR-EN044,UR,Mint,1st Edition,Italian,0.02,2023-09-27,0.02,0.02,0.07
Mostri Effetto ,2,0,Mozarta the Melodious Maestra,SP15,Star Pack 2013 ARC-V,SP15-EN019,C,Played,1st Edition,Italian,0.00,2022-09-25,0.28,0.02,0.18
Mostri Effetto ,1,0,Muka Muka,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENH06,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.15
Mostri Effetto ,1,0,Mysterious Puppeteer,SKE,Starter Deck Kaiba Evolution,SKE-017,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.02,0.02,0.16
Mostri Effetto ,1,0,Mysterious Puppeteer,SDK,Starter Deck Kaiba,SDK-043,C,Poor,Unlimited,Italian,0.00,2022-09-25,0.14,0.02,0.13
Mostri Effetto ,1,0,Mythic Water Dragon,SHSP,Shadow Specters,SHSP-EN011,C,Mint,1st Edition,Italian,0.33,2023-07-20,0.35,0.02,0.17
Mostri Effetto ,1,0,Mythical Beast Cerberus,SD6,"Structure Deck: Spellcaster's Judgment",SD6-EN002,C,Excellent,1st Edition,Italian,0.00,2022-11-08,0.05,0.02,0.05
Mostri Effetto ,1,0,Necro Fleur,LED8,Legendary Duelists: Synchro Storm,LED8-EN029,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.22,0.02,0.09
Mostri Effetto ,1,0,Needle Sunfish,PHSW,Photon Shockwave,PHSW-EN010,C,Played,Unlimited,Italian,0.00,2022-09-25,0.15,0.02,0.08
Mostri Effetto ,1,0,Needle Sunfish,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC04,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.08
Mostri Effetto ,1,0,Neo-Spacian Flare Scarab,SHVA,Shadows in Valhalla,SHVA-EN033,SR,NearMint,1st Edition,Italian,0.18,2023-08-14,0.31,0.04,0.21
Mostri Effetto ,1,0,Neo-Spacian Glow Moss,SHVA,Shadows in Valhalla,SHVA-EN032,SR,NearMint,1st Edition,Italian,0.18,2023-08-14,0.30,0.02,0.24
Mostri Effetto ,1,0,Neo-Spacian Grand Mole,SDHS,Hero Strike Structure Deck,SDHS-EN013,C,Mint,1st Edition,Italian,0.15,2022-09-06,0.22,0.02,0.11
Mostri Effetto ,1,0,Newdoria,SDGU,Gates Of The Underworld Structure Deck,SDGU-EN018,C,Good,Unlimited,Italian,0.00,2022-09-25,0.10,0.02,0.12
Mostri Effetto ,1,0,Nimble Beaver,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN018,C,NearMint,1st Edition,English,0.00,2022-09-06,0.14,0.02,0.34
Mostri Effetto ,3,0,Nimble Momonga,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN007,C,NearMint,1st Edition,English,0.00,2022-09-06,0.02,0.02,0.16
Mostri Effetto ,1,0,Numeron Wall,BLAR,Battles Of Legend: Armageddon,BLAR-EN020,UR,NearMint,1st Edition,Italian,0.29,2023-09-12,0.70,0.02,0.40
Mostri Effetto ,1,0,Obelisk the Tormentor,LDK2,Legendary Decks II,LDK2-ENS02,UR,NearMint,Limited,Italian,0.00,2022-09-05,0.67,0.09,0.71
Mostri Effetto ,1,0,Obelisk the Tormentor,EGO1,Egyptian God Deck: Obelisk The Tormentor,EGO1-EN001,UR,NearMint,1st Edition,English,0.00,2022-09-06,0.69,0.12,0.52
Mostri Effetto ,1,0,Obelisk the Tormentor,BP01,Battle Pack: Epic Dawn,BP01-EN021,R,NearMint,Unlimited,Italian,0.00,2022-11-28,1.00,0.25,1.02
Mostri Effetto ,1,0,Obsidian Dragon,SGX3,Speed Duel Gx: Duelists Of Shadows,SGX3-ENI11,C,Mint,1st Edition,Italian,0.10,2023-12-18,0.04,0.02,0.09
Mostri Effetto ,1,0,Odd-Eyes Dragon,YS15Y,2-Player Starter Deck Yuya & Declan (UK),YS15-ENY03,C,NearMint,1st Edition,Italian,0.10,2022-09-06,0.18,0.02,0.19
Mostri Effetto ,1,0,Ojama Blue,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC11,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.49,0.02,0.49
Mostri Effetto ,1,0,Ojama Red,SGX1,Speed Duel Gx: Duel Academy Box,SGX1-ENC10,C,Mint,1st Edition,Italian,0.00,2022-09-06,0.40,0.04,0.37
Mostri Effetto ,1,0,Old Vindictive Magician,YS13,Super Starter V For Victory,YS13-EN020,C,Excellent,1st Edition,Italian,0.00,2022-09-23,0.11,0.02,0.06
Mostri Effetto ,1,0,Old Vindictive Magician,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENA11,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.16,0.04,0.13
Mostri Effetto ,1,0,Orbital Hydralander,COTD,Code of the Duelist,COTD-EN035,C,NearMint,1st Edition,Italian,0.00,2022-09-23,0.10,0.02,0.15
Mostri Effetto ,1,0,Overflow Dragon,DANE,Dark Neostorm,DANE-EN004,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.02,0.02,0.09
Mostri Effetto ,1,0,Overlay Eater,GAOV,Galactic Overlord,GAOV-EN007,C,Poor,Unlimited,Italian,0.00,2022-09-26,0.02,0.02,0.12
Mostri Effetto ,1,0,Overlay Owl,GAOV,Galactic Overlord,GAOV-EN003,C,Poor,Unlimited,Italian,0.00,2022-09-26,0.02,0.02,0.06
Mostri Effetto ,1,0,Oxygeddon,SGX2,Speed Duel Gx: Midterm Paradox,SGX2-ENC04,C,Mint,1st Edition,Italian,0.00,2023-07-13,0.15,0.02,0.09
Mostri Effetto ,1,0,Oyster Meister,SBC1,Speed Duel: Streets Of Battle City,SBC1-ENC05,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.04,0.02,0.12
Mostri Effetto ,1,0,Parasite Paracide,SBC1,Speed Duel: Streets Of Battle City,SBC1-END02,ScR,Mint,1st Edition,Italian,0.00,2024-02-13,0.65,0.25,0.69
Mostri Effetto ,1,0,Parasite Paracide,SBC1,Speed Duel: Streets Of Battle City,SBC1-END02,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.06,0.02,0.14
Mostri Effetto ,1,0,Parasite Paranoid,SBC1,Speed Duel: Streets Of Battle City,SBC1-END08,C,Mint,1st Edition,Italian,0.00,2024-02-13,0.11,0.02,0.14
Mostri Effetto ,1,0,Parasitic Ticky,SOI,Shadow of Infinity,SOI-EN018,C,NearMint,Unlimited,Italian,0.00,2022-11-08,0.05,0.02,0.13
Mostri Effetto ,1,0,Penguin Soldier,YS12,Starter Deck Xyz Symphony,YS12-EN015,C,Poor,,Italian,0.00,2022-09-25,,,
Mostri Effetto ,1,0,Perfectly Ultimate Great Moth,LED2,Legendary Duelists: Ancient Millennium,LED2-EN013,C,NearMint,1st Edition,Italian,0.02,2024-05-12,0.07,0.02,0.12
Mostri Effetto ,1,0,Performapal Bowhopper,CROS,Crossed Souls,CROS-EN003,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.13,0.02,0.08
Mostri Effetto ,1,0,Performapal Clay Breaker,SAST,Savage Strike,SAST-EN096,C,NearMint,1st Edition,Italian,0.02,2024-05-13,0.09,0.02,0.06
Mostri Effetto ,1,0,Performapal Elephammer,CROS,Crossed Souls,CROS-EN002,R,NearMint,1st Edition,Italian,0.02,2023-12-12,0.14,0.02,0.15
Mostri Effetto ,1,0,Performapal Friendonkey,SECE,Secrets of Eternity,SECE-EN003,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.03,0.02,0.06
Mostri Effetto ,1,0,Performapal Hip Hippo,DUEA,Duelist Alliance,DUEA-EN008,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.03
Mostri Effetto ,1,0,Performapal Inflater Tapir,MP17,2017 Mega-Tins Mega Pack,MP17-EN061,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.03,0.02,0.09
Mostri Effetto ,1,0,Performapal Life Swordsman,TDIL,The Dark Illusion,TDIL-EN008,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.07
Mostri Effetto ,1,0,Performapal Rain Goat,BOSH,Breakers of Shadow,BOSH-EN006,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.03,0.02,0.05
Mostri Effetto ,1,0,Performapal Revue Dancer,MACR,Maximum Crisis,MACR-EN003,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.12,0.02,0.10
Mostri Effetto ,1,0,Performapal Salutiger,CORE,Clash of Rebellions,CORE-EN093,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.05,0.02,0.10
Mostri Effetto ,1,0,Performapal Skeeter Skimmer,DUEA,Duelist Alliance,DUEA-EN005,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.04,0.02,0.14
Mostri Effetto ,1,0,Performapal Spikeagle,SECE,Secrets of Eternity,SECE-EN004,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.04,0.02,0.10
Mostri Effetto ,1,0,Performapal Springoose,CROS,Crossed Souls,CROS-EN005,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.03,0.02,0.08
Mostri Effetto ,1,0,Performapal Stamp Turtle,SECE,Secrets of Eternity,SECE-EN005,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.12,0.02,0.11
Mostri Effetto ,1,0,Performapal Sword Fish,SP15,Star Pack 2013 ARC-V,SP15-EN014,C,Played,1st Edition,Italian,0.00,2022-09-06,0.07,0.02,0.04
Mostri Effetto ,1,0,Performapal Thunderhino,CROS,Crossed Souls,CROS-EN096,C,NearMint,1st Edition,Italian,0.02,2023-12-12,0.02,0.02,0.10
